,base,clouds,cod,coord,dt,id,main,name,rain,snow,sys,timezone,visibility,weather,wind
178,model,{'all': 15},200,"{'lon': 155.63, 'lat': -6.22}",1572928992,2094027,"{'temp': 302.33, 'pressure': 1004, 'humidity': 64, 'temp_min': 302.33, 'temp_max': 302.33, 'sea_level': 1004, 'grnd_level': 1001}",Kieta,,,"{'country': 'PG', 'sunrise': 1572894639, 'sunset': 1572939084}",39600,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 1.87, 'deg': 20}"
179,stations,{'all': 20},200,"{'lon': 140.83, 'lat': 35.73}",1572928971,2112802,"{'temp': 291.06, 'pressure': 1014, 'humidity': 45, 'temp_min': 290.15, 'temp_max': 292.59}",Hasaki,,,"{'type': 1, 'id': 7955, 'country': 'JP', 'sunrise': 1572901310, 'sunset': 1572939517}",32400,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",{'speed': 1.5}
180,stations,{'all': 90},200,"{'lon': 140.78, 'lat': -37.83}",1572928993,2156643,"{'temp': 288.15, 'pressure': 1016, 'humidity': 62, 'temp_min': 288.15, 'temp_max': 288.15}",Mount Gambier,,,"{'type': 1, 'id': 9560, 'country': 'AU', 'sunrise': 1572895579, 'sunset': 1572945273}",37800,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 7.7, 'deg': 320, 'gust': 12.9}"
181,stations,{'all': 0},200,"{'lon': 133.88, 'lat': -23.7}",1572928828,2077895,"{'temp': 302.15, 'pressure': 1019, 'humidity': 9, 'temp_min': 302.15, 'temp_max': 302.15}",Alice Springs,,,"{'type': 1, 'id': 9483, 'country': 'AU', 'sunrise': 1572898579, 'sunset': 1572945585}",34200,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 6.7, 'deg': 140}"
182,stations,{'all': 90},200,"{'lon': 5.41, 'lat': 53.18}",1572928995,2754817,"{'temp': 282.21, 'pressure': 992, 'humidity': 100, 'temp_min': 281.48, 'temp_max': 283.15}",Harlingen,,,"{'type': 1, 'id': 1536, 'country': 'NL', 'sunrise': 1572936195, 'sunset': 1572969636}",3600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",{'speed': 1}
183,model,{'all': 62},200,"{'lon': -60.44, 'lat': -26.79}",1572928995,3840300,"{'temp': 293.65, 'pressure': 1007, 'humidity': 94, 'temp_min': 293.65, 'temp_max': 293.65, 'sea_level': 1007, 'grnd_level': 996}",Presidencia Roque Saenz Pena,{'3h': 0.31},,"{'country': 'AR', 'sunrise': 1572944935, 'sunset': 1572992504}",-10800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 3.56, 'deg': 160}"
184,stations,{'all': 5},200,"{'lon': -52.73, 'lat': 47.66}",1572928978,6167817,"{'temp': 276.02, 'pressure': 1028, 'humidity': 93, 'temp_min': 274.82, 'temp_max': 277.04}",Torbay,,,"{'type': 1, 'id': 998, 'country': 'CA', 'sunrise': 1572949240, 'sunset': 1572984499}",-12600,24140.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.6, 'deg': 270}"
185,model,{'all': 64},200,"{'lon': 146.27, 'lat': -20.07}",1572928997,2171722,"{'temp': 307.67, 'pressure': 1008, 'humidity': 26, 'temp_min': 307.67, 'temp_max': 307.67, 'sea_level': 1008, 'grnd_level': 977}",Charters Towers,,,"{'country': 'AU', 'sunrise': 1572895894, 'sunset': 1572942322}",36000,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 7.65, 'deg': 123}"
186,model,{'all': 100},200,"{'lon': 147.9, 'lat': 70.62}",1572928998,2126123,"{'temp': 258.99, 'pressure': 1023, 'humidity': 90, 'temp_min': 258.99, 'temp_max': 258.99, 'sea_level': 1023, 'grnd_level': 1021}",Chokurdakh,,,"{'country': 'RU', 'sunrise': 1572908595, 'sunset': 1572928839}",39600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 4.33, 'deg': 57}"
187,stations,{'all': 0},200,"{'lon': 151.84, 'lat': -26.54}",1572928998,2161376,"{'temp': 298.75, 'pressure': 1012, 'humidity': 15, 'temp_min': 298.15, 'temp_max': 299.26}",Kingaroy,,,"{'type': 1, 'id': 9535, 'country': 'AU', 'sunrise': 1572894032, 'sunset': 1572941510}",36000,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 9.3, 'deg': 240, 'gust': 14.9}"
188,stations,{'all': 78},200,"{'lon': 121.11, 'lat': 13.8}",1572928999,1726279,"{'temp': 303.71, 'pressure': 1003, 'humidity': 75, 'temp_min': 303.71, 'temp_max': 303.71}",Sabang,,,"{'type': 3, 'id': 2011004, 'country': 'PH', 'sunrise': 1572904270, 'sunset': 1572946023}",28800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 1.79, 'deg': 189, 'gust': 4.47}"
189,model,{'all': 100},200,"{'lon': 14.87, 'lat': -5.25}",1572929000,2312888,"{'temp': 294.02, 'pressure': 1014, 'humidity': 97, 'temp_min': 294.02, 'temp_max': 294.02, 'sea_level': 1014, 'grnd_level': 941}",Mbanza-Ngungu,{'3h': 1.5},,"{'country': 'CD', 'sunrise': 1572928485, 'sunset': 1572972805}",3600,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 3.32, 'deg': 236}"
190,stations,{'all': 40},200,"{'lon': -90.04, 'lat': 29.94}",1572929001,4335045,"{'temp': 284.45, 'pressure': 1020, 'humidity': 100, 'temp_min': 282.04, 'temp_max': 288.15}",Algiers,,,"{'type': 1, 'id': 5052, 'country': 'US', 'sunrise': 1572869765, 'sunset': 1572909079}",-21600,16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 0.87, 'deg': 73}"
191,stations,{'all': 50},200,"{'lon': 173.88, 'lat': -39.19}",1572929001,2185763,"{'temp': 288.81, 'pressure': 1014, 'humidity': 82, 'temp_min': 286.48, 'temp_max': 290.37}",Okato,,,"{'type': 3, 'id': 2020402, 'country': 'NZ', 'sunrise': 1572887484, 'sunset': 1572937479}",46800,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 2.68, 'deg': 310, 'gust': 4.92}"
192,stations,{'all': 1},200,"{'lon': -119.02, 'lat': 35.42}",1572929002,5378870,"{'temp': 285.83, 'pressure': 1016, 'humidity': 27, 'temp_min': 280.15, 'temp_max': 290.37}",Oildale,,,"{'type': 1, 'id': 3419, 'country': 'US', 'sunrise': 1572877227, 'sunset': 1572915527}",-28800,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.6, 'deg': 60}"
193,model,{'all': 100},200,"{'lon': 104.87, 'lat': 27.44}",1572929003,1784592,"{'temp': 285.11, 'pressure': 1014, 'humidity': 80, 'temp_min': 285.11, 'temp_max': 285.11, 'sea_level': 1014, 'grnd_level': 827}",Wufeng,,,"{'country': 'CN', 'sunrise': 1572909196, 'sunset': 1572948893}",28800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 1.84, 'deg': 85}"
194,model,{'all': 37},200,"{'lon': 19.78, 'lat': -31.47}",1572929004,3369174,"{'temp': 296.51, 'pressure': 1015, 'humidity': 23, 'temp_min': 296.51, 'temp_max': 296.51, 'sea_level': 1015, 'grnd_level': 890}",Calvinia,,,"{'country': 'ZA', 'sunrise': 1572925263, 'sunset': 1572973670}",7200,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 3.52, 'deg': 253}"
195,model,{'all': 63},200,"{'lon': 161.92, 'lat': -10.46}",1572929005,2178753,"{'temp': 300.27, 'pressure': 1005, 'humidity': 79, 'temp_min': 300.27, 'temp_max': 300.27, 'sea_level': 1005, 'grnd_level': 984}",Kirakira,{'3h': 2.31},,"{'country': 'SB', 'sunrise': 1572892839, 'sunset': 1572937865}",39600,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 1.5, 'deg': 107}"
196,model,{'all': 100},200,"{'lon': 63.78, 'lat': 67.55}",1572928988,1486910,"{'temp': 268.08, 'pressure': 994, 'humidity': 95, 'temp_min': 268.08, 'temp_max': 268.08, 'sea_level': 994, 'grnd_level': 972}",Komsomolskiy,,{'3h': 1.31},"{'country': 'RU', 'sunrise': 1572926738, 'sunset': 1572951075}",10800,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]","{'speed': 8.15, 'deg': 212}"
197,model,{'all': 79},200,"{'lon': 110.28, 'lat': -7.95}",1572929006,1650434,"{'temp': 303.07, 'pressure': 1009, 'humidity': 52, 'temp_min': 303.07, 'temp_max': 303.07, 'sea_level': 1009, 'grnd_level': 990}",Bambanglipuro,,,"{'country': 'ID', 'sunrise': 1572905404, 'sunset': 1572950087}",25200,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 5.45, 'deg': 177}"
198,model,{'all': 0},200,"{'lon': -42.02, 'lat': -22.97}",1572929006,3471451,"{'temp': 297.07, 'pressure': 1009, 'humidity': 84, 'temp_min': 297.07, 'temp_max': 297.07, 'sea_level': 1009, 'grnd_level': 1008}",Arraial do Cabo,,,"{'country': 'BR', 'sunrise': 1572940838, 'sunset': 1572987759}",-10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 7.47, 'deg': 38}"
199,stations,{'all': 90},200,"{'lon': 67.71, 'lat': 47.8}",1572929008,1516589,"{'temp': 272.15, 'pressure': 1025, 'humidity': 86, 'temp_min': 272.15, 'temp_max': 272.15}",Zhezkazgan,,,"{'type': 1, 'id': 8826, 'country': 'KZ', 'sunrise': 1572920324, 'sunset': 1572955602}",21600,7000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 4, 'deg': 290}"
200,model,{'all': 92},200,"{'lon': 53.15, 'lat': 67.68}",1572929002,866062,"{'temp': 269.14, 'pressure': 994, 'humidity': 88, 'temp_min': 269.14, 'temp_max': 269.14, 'sea_level': 994, 'grnd_level': 989}",Iskateley,,{'3h': 0.12},"{'country': 'RU', 'sunrise': 1572929370, 'sunset': 1572953545}",10800,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]","{'speed': 10.07, 'deg': 247}"
201,model,{'all': 100},200,"{'lon': 133.39, 'lat': 67.55}",1572929010,2013465,"{'temp': 253.94, 'pressure': 1021, 'humidity': 90, 'temp_min': 253.94, 'temp_max': 253.94, 'sea_level': 1021, 'grnd_level': 985}",Verkhoyansk,,,"{'country': 'RU', 'sunrise': 1572909983, 'sunset': 1572934415}",36000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 1.17, 'deg': 273}"
202,stations,{'all': 90},200,"{'lon': 30.79, 'lat': 59.7}",1572929010,546105,"{'temp': 273.68, 'pressure': 999, 'humidity': 80, 'temp_min': 272.59, 'temp_max': 274.26}",Nikolskoye,,,"{'type': 1, 'id': 8926, 'country': 'RU', 'sunrise': 1572931593, 'sunset': 1572962055}",10800,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 8, 'deg': 70}"
203,model,{'all': 100},200,"{'lon': -65.72, 'lat': 66.15}",1572929011,6096551,"{'temp': 266.82, 'pressure': 1006, 'humidity': 67, 'temp_min': 266.82, 'temp_max': 266.82, 'sea_level': 1006, 'grnd_level': 974}",Pangnirtung,,,"{'country': 'CA', 'sunrise': 1572870548, 'sunset': 1572896622}",-18000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.13, 'deg': 40}"
204,stations,{'all': 1},200,"{'lon': -70.1, 'lat': 41.28}",1572928791,4944903,"{'temp': 283.13, 'pressure': 1028, 'humidity': 71, 'temp_min': 278.71, 'temp_max': 285.15}",Nantucket,,,"{'type': 1, 'id': 3218, 'country': 'US', 'sunrise': 1572866098, 'sunset': 1572903174}",-18000,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 5.1, 'deg': 170}"
205,model,{'all': 10},200,"{'lon': -52.33, 'lat': 3.17}",1572929012,3382226,"{'temp': 294.71, 'pressure': 1009, 'humidity': 99, 'temp_min': 294.71, 'temp_max': 294.71, 'sea_level': 1009, 'grnd_level': 991}",Camopi,,,"{'country': 'GF', 'sunrise': 1572945179, 'sunset': 1572988367}",-10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.28, 'deg': 74}"
206,model,{'all': 18},200,"{'lon': 47.92, 'lat': 63.37}",1572929013,576093,"{'temp': 265.94, 'pressure': 1007, 'humidity': 94, 'temp_min': 265.94, 'temp_max': 265.94, 'sea_level': 1007, 'grnd_level': 991}",Blagoyevo,,,"{'country': 'RU', 'sunrise': 1572928654, 'sunset': 1572956772}",10800,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 1.6, 'deg': 247}"
207,model,{'all': 62},200,"{'lon': -53.46, 'lat': -33.69}",1572929014,3443061,"{'temp': 287.26, 'pressure': 1009, 'humidity': 95, 'temp_min': 287.26, 'temp_max': 287.26, 'sea_level': 1009, 'grnd_level': 1008}",Chuy,,,"{'country': 'UY', 'sunrise': 1572942610, 'sunset': 1572991479}",-10800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.59, 'deg': 200}"
208,model,{'all': 84},200,"{'lon': -151.75, 'lat': -16.48}",1572929014,4034551,"{'temp': 299.71, 'pressure': 1012, 'humidity': 80, 'temp_min': 299.71, 'temp_max': 299.71, 'sea_level': 1012, 'grnd_level': 1011}",Faanui,{'3h': 3.37},,"{'country': 'PF', 'sunrise': 1572881294, 'sunset': 1572927172}",-36000,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 3.36, 'deg': 294}"
209,stations,{'all': 75},200,"{'lon': -149.15, 'lat': -17.73}",1572928956,4033557,"{'temp': 299.95, 'pressure': 1011, 'humidity': 78, 'temp_min': 299.82, 'temp_max': 300.15}",Tautira,,,"{'type': 1, 'id': 7318, 'country': 'PF', 'sunrise': 1572880577, 'sunset': 1572926640}",-36000,10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]","{'speed': 3.1, 'deg': 60}"
210,model,{'all': 0},200,"{'lon': 16.14, 'lat': 29.16}",1572929016,2209055,"{'temp': 294.02, 'pressure': 1017, 'humidity': 35, 'temp_min': 294.02, 'temp_max': 294.02, 'sea_level': 1017, 'grnd_level': 983}",Waddan,,,"{'country': 'LY', 'sunrise': 1572930648, 'sunset': 1572970032}",7200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.44, 'deg': 175}"
211,model,{'all': 76},200,"{'lon': 156.12, 'lat': 50.68}",1572928963,2121385,"{'temp': 273.86, 'pressure': 995, 'humidity': 92, 'temp_min': 273.86, 'temp_max': 273.86, 'sea_level': 995, 'grnd_level': 956}",Severo-Kurilsk,,,"{'country': 'RU', 'sunrise': 1572899534, 'sunset': 1572933954}",39600,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 3.25, 'deg': 289}"
212,stations,{'all': 83},200,"{'lon': 15.16, 'lat': -26.65}",1572929018,3355672,"{'temp': 293.15, 'pressure': 1012, 'humidity': 30, 'temp_min': 293.15, 'temp_max': 293.15}",Luderitz,,,"{'type': 1, 'id': 2260, 'country': 'NA', 'sunrise': 1572926811, 'sunset': 1572974339}",7200,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.1, 'deg': 200}"
213,stations,{'all': 17},200,"{'lon': 42.62, 'lat': 17.15}",1572929018,102651,"{'temp': 300.15, 'pressure': 1013, 'humidity': 78, 'temp_min': 300.15, 'temp_max': 300.15}",Sabya,,,"{'type': 1, 'id': 7407, 'country': 'SA', 'sunrise': 1572923350, 'sunset': 1572964619}",10800,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 1.5, 'deg': 90}"
214,stations,{'all': 90},200,"{'lon': -122.69, 'lat': 58.81}",1572928998,5955902,"{'temp': 266.15, 'pressure': 1030, 'humidity': 79, 'temp_min': 266.15, 'temp_max': 266.15}",Fort Nelson,,,"{'type': 1, 'id': 986, 'country': 'CA', 'sunrise': 1572881703, 'sunset': 1572912813}",-25200,12874.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]","{'speed': 6.7, 'deg': 330}"
215,stations,{'all': 75},200,"{'lon': 123.98, 'lat': 10.45}",1572929020,1717512,"{'temp': 305.15, 'pressure': 1008, 'humidity': 62, 'temp_min': 305.15, 'temp_max': 305.15}",Cabadiangan,,,"{'type': 1, 'id': 8187, 'country': 'PH', 'sunrise': 1572903350, 'sunset': 1572945565}",28800,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.1, 'deg': 210}"
216,stations,{'all': 75},200,"{'lon': -5.02, 'lat': 34.03}",1572929021,2548885,"{'temp': 289.15, 'pressure': 1019, 'humidity': 82, 'temp_min': 289.15, 'temp_max': 289.15}",Fez,,,"{'type': 1, 'id': 2390, 'country': 'MA', 'sunrise': 1572936172, 'sunset': 1572974665}",3600,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.1, 'deg': 240}"
217,stations,{'all': 0},200,"{'lon': 110.29, 'lat': 25.28}",1572928983,1809498,"{'temp': 296.15, 'pressure': 1019, 'humidity': 46, 'temp_min': 296.15, 'temp_max': 296.15}",Guilin,,,"{'type': 1, 'id': 9626, 'country': 'CN', 'sunrise': 1572907719, 'sunset': 1572947768}",28800,8000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4, 'deg': 40}"
218,model,{'all': 0},200,"{'lon': 117.49, 'lat': 27.34}",1572929022,1795857,"{'temp': 294.36, 'pressure': 1016, 'humidity': 43, 'temp_min': 294.36, 'temp_max': 294.36, 'sea_level': 1016, 'grnd_level': 951}",Shaowu,,,"{'country': 'CN', 'sunrise': 1572906158, 'sunset': 1572945873}",28800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.32, 'deg': 135}"
219,stations,{'all': 75},200,"{'lon': -57.95, 'lat': -34.92}",1572929017,3432043,"{'temp': 290.65, 'pressure': 1010, 'humidity': 100, 'temp_min': 290.15, 'temp_max': 291.15}",La Plata,,,"{'type': 1, 'id': 8237, 'country': 'AR', 'sunrise': 1572943560, 'sunset': 1572992684}",-10800,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.1, 'deg': 160}"
220,stations,{'all': 20},200,"{'lon': -127.42, 'lat': 50.7}",1572929024,6111862,"{'temp': 281.15, 'pressure': 1023, 'humidity': 93, 'temp_min': 281.15, 'temp_max': 281.15}",Port Hardy,,,"{'type': 1, 'id': 1011, 'country': 'CA', 'sunrise': 1572881165, 'sunset': 1572915622}",-28800,24140.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.1, 'deg': 260}"
221,model,{'all': 99},200,"{'lon': 48.53, 'lat': 5.35}",1572929025,57000,"{'temp': 301.44, 'pressure': 1013, 'humidity': 67, 'temp_min': 301.44, 'temp_max': 301.44, 'sea_level': 1013, 'grnd_level': 1005}",Hobyo,{'3h': 3.69},,"{'country': 'SO', 'sunrise': 1572921117, 'sunset': 1572964016}",10800,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]","{'speed': 5.58, 'deg': 187}"
222,stations,{'all': 0},200,"{'lon': 24.27, 'lat': 44.53}",1572929026,665990,"{'temp': 282.54, 'pressure': 1008, 'humidity': 93, 'temp_min': 282.04, 'temp_max': 283.15}",Strejesti,,,"{'type': 1, 'id': 6914, 'country': 'RO', 'sunrise': 1572930306, 'sunset': 1572966472}",7200,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.1, 'deg': 230}"
223,stations,{'all': 75},200,"{'lon': 115.24, 'lat': 5.28}",1572928888,1733782,"{'temp': 304.47, 'pressure': 1009, 'humidity': 66, 'temp_min': 303.71, 'temp_max': 305.15}",Victoria,,,"{'type': 1, 'id': 9372, 'country': 'BN', 'sunrise': 1572905100, 'sunset': 1572948011}",28800,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 3.1, 'deg': 250}"
224,stations,{'all': 1},200,"{'lon': -122.12, 'lat': 47.67}",1572928795,5808079,"{'temp': 279.45, 'pressure': 1023, 'humidity': 81, 'temp_min': 276.15, 'temp_max': 282.15}",Redmond,,,"{'type': 1, 'id': 3417, 'country': 'US', 'sunrise': 1572879421, 'sunset': 1572914822}",-28800,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 0.44, 'deg': 82}"
225,stations,{'all': 81},200,"{'lon': 138.75, 'lat': -34.6}",1572929029,2071059,"{'temp': 294.88, 'pressure': 1019, 'humidity': 35, 'temp_min': 292.04, 'temp_max': 296.48}",Gawler,,,"{'type': 1, 'id': 9566, 'country': 'AU', 'sunrise': 1572896415, 'sunset': 1572945411}",37800,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 6.2, 'deg': 300}"
226,stations,{'all': 75},200,"{'lon': -120.46, 'lat': 34.64}",1572929030,5367788,"{'temp': 284.04, 'pressure': 1016, 'humidity': 93, 'temp_min': 282.15, 'temp_max': 285.93}",Lompoc,,,"{'type': 1, 'id': 4747, 'country': 'US', 'sunrise': 1572877498, 'sunset': 1572915948}",-28800,16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.46, 'deg': 1}"
227,stations,{'all': 90},200,"{'lon': -83.89, 'lat': 43.59}",1572929030,4985180,"{'temp': 278.91, 'pressure': 1017, 'humidity': 65, 'temp_min': 278.15, 'temp_max': 280.15}",Bay City,,,"{'type': 1, 'id': 5690, 'country': 'US', 'sunrise': 1572869688, 'sunset': 1572906204}",-18000,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 4.6, 'deg': 270, 'gust': 8.7}"
228,stations,{'all': 40},200,"{'lon': -161.76, 'lat': 60.79}",1572928975,5880568,"{'temp': 265.5, 'pressure': 1017, 'humidity': 67, 'temp_min': 265.15, 'temp_max': 266.15}",Bethel,,,"{'type': 1, 'id': 7640, 'country': 'US', 'sunrise': 1572891647, 'sunset': 1572921623}",-32400,16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 9.8, 'deg': 20, 'gust': 12.9}"
229,model,{'all': 16},200,"{'lon': -58.74, 'lat': -38.55}",1572929032,3430443,"{'temp': 280.33, 'pressure': 1011, 'humidity': 72, 'temp_min': 280.33, 'temp_max': 280.33, 'sea_level': 1011, 'grnd_level': 1010}",Necochea,,,"{'country': 'AR', 'sunrise': 1572943346, 'sunset': 1572993277}",-10800,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.71, 'deg': 332}"
230,stations,{'all': 41},200,"{'lon': 32.55, 'lat': 67.41}",1572929033,506762,"{'temp': 260.93, 'pressure': 982, 'humidity': 84, 'temp_min': 260.93, 'temp_max': 260.93}",Zasheyek,,,"{'type': 3, 'id': 2019504, 'country': 'RU', 'sunrise': 1572934176, 'sunset': 1572958627}",10800,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.29, 'deg': 276}"
231,stations,{'all': 0},200,"{'lon': 52.52, 'lat': 36.69}",1572929034,134602,"{'temp': 283.72, 'pressure': 1026, 'humidity': 93, 'temp_min': 283.15, 'temp_max': 284.15}",Fereydun Kenar,,,"{'type': 1, 'id': 7490, 'country': 'IR', 'sunrise': 1572922616, 'sunset': 1572960601}",12600,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1, 'deg': 170}"
